Gmin ['Gmin', 0.31, {'D', 'Bb', 'G'}, 'D']
Cmaj ['Cmaj', 0.39, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.4, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.77, {'C', 'E', 'G'}, 'C']
Cmaj ['Cmaj', 0.7, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.52, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.41, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.63, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.62, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.57, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.51, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.42, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.74, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.52, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.55, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.71, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.79, {'C', 'E', 'G'}, 'C']
Cmaj ['Cmaj', 0.36, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.36, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.93, {'C', 'E', 'G'}, 'C']
Cmaj ['Cmaj', 0.58, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.55, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.9, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.65, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.56, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.37, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.64, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.34, {'C', 'E', 'G'}, 'C']
Cmaj ['Cmaj', 0.55, {'C', 'E', 'G'}, '']
Cmaj ['Cmaj', 0.5, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.32, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.51, {'C', 'E', 'G'}, 'C']
Cmaj ['Cmaj', 0.34, {'C', 'E', 'G'}, 'C']
Cmaj ['Cmaj', 0.63, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.33, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.57, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.57, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.59, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.85, {'C', 'E', 'G'}, 'C']
Cmaj ['Cmaj', 0.83, {'C', 'E', 'G'}, '']
Cmaj ['Cmaj', 0.57, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.39, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.88, {'C', 'E', 'G'}, 'C']
Cmaj ['Cmaj', 0.37, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.51, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.79, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.63, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.52, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.41, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.42, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.48, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.73, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.64, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.42, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.66, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.49, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.84, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.49, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.34, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.77, {'C', 'E', 'G'}, '']
Cmaj ['Cmaj', 0.79, {'C', 'E', 'G'}, 'C']
Cmaj ['Cmaj', 0.4, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.42, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.5, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.41, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.72, {'C', 'E', 'G'}, 'C']
Cmaj ['Cmaj', 0.59, {'C', 'E', 'G'}, 'C']
Cmaj ['Cmaj', 0.77, {'C', 'E', 'G'}, 'C']
Cmaj ['Cmaj', 0.27, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.33, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.65, {'C', 'E', 'G'}, 'C']
Cmaj ['Cmaj', 0.52, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.62, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.63, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.54, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.41, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.7, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.52, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.55, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.39, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.52, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.57, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.9, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.93, {'C', 'E', 'G'}, 'C']
Cmaj ['Cmaj', 0.36, {'C', 'E', 'G'}, 'E']
Cmaj ['Cmaj', 0.79, {'C', 'E', 'G'}, 'C']
Cmin ['C', 0.52, {'C', 'Bb', 'Eb'}, 'C']
Cmin ['C', 0.35, {'C', 'Bb', 'Eb'}, 'C']
Cmin ['Eb', 0.33, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.33, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.58, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.28, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.33, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.36, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.47, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Bb', 0.74, {'C', 'Bb', 'Eb'}, 'Bb']
Cmin ['Cmin', 0.45, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.49, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.49, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.5, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.53, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.36, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.4, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.72, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.33, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.59, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.35, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.33, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.49, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['C', 0.43, {'C', 'Bb', 'Eb'}, 'C']
Cmin ['Eb', 0.36, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.64, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.67, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.47, {'C', 'Eb', 'G'}, '']
Cmin ['Cmin', 0.64, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.39, {'C', 'Eb', 'G'}, 'C']
Cmin ['Cmin', 0.37, {'C', 'Eb', 'G'}, 'C']
Cmin ['Cmin', 0.64, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.67, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.42, {'C', 'Eb', 'G'}, 'G']
Cmin ['C', 0.36, {'D', 'C', 'Eb'}, 'C']
Cmin ['Cmin', 0.43, {'C', 'Eb', 'G'}, '']
Cmin ['Cmin', 0.44, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.65, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.68, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.4, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.41, {'C', 'Eb', 'G'}, '']
Cmin ['C', 0.37, {'D', 'C', 'Eb'}, 'C']
Cmin ['Eb', 0.66, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.63, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.35, {'C', 'Eb', 'G'}, 'C']
Cmin ['Eb', 0.65, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.35, {'D', 'C', 'Eb'}, 'Eb']
Cmin ['C', 0.34, {'D', 'C', 'Eb'}, 'C']
Cmin ['Eb', 0.65, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.39, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.35, {'D', 'C', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.35, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.68, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.68, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.44, {'C', 'Eb', 'G'}, 'G']
Cmin ['Cmin', 0.38, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.66, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.69, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.35, {'C', 'Eb', 'G'}, 'C']
Cmin ['Cmin', 0.65, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.24, {'C', 'Eb', 'G'}, 'C']
Cmin ['Cmin', 0.31, {'C', 'Eb', 'G'}, 'C']
Cmin ['Cmin', 0.64, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.64, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['C', 0.41, {'C', 'Bb', 'Eb'}, 'C']
Cmin ['C', 0.44, {'C', 'Bb', 'Eb'}, 'C']
Cmin ['C', 0.26, {'C', 'Bb', 'Eb'}, 'C']
Cmin ['Cmin', 0.47, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.36, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.33, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.33, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.74, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.33, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.33, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.65, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.5, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.48, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.58, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.48, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.59, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.49, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.33, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.61, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.73, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.35, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.33, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.33, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.36, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.53, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['', 0.46, {'C', 'Bb', 'Eb'}, '']
Failed to process D:\datasets\audioPianoTriadDataset\audioPianoTriadDataset\Chords\MajMin\Cmin\piano_3_Cn_n_p_70.wav: string index out of range
Cmin ['C', 0.44, {'C', 'Bb', 'Eb'}, 'C']
Cmin ['Eb', 0.36, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.67, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.64, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.42, {'C', 'Eb', 'G'}, 'C']
Cmin ['Cmin', 0.38, {'C', 'Eb', 'G'}, 'C']
Cmin ['Cmin', 0.64, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.47, {'C', 'Eb', 'G'}, '']
Cmin ['Cmin', 0.67, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.41, {'C', 'Eb', 'G'}, '']
Cmin ['Eb', 0.62, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.4, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.63, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.66, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.43, {'C', 'Eb', 'G'}, '']
Cmin ['C', 0.36, {'D', 'C', 'Eb'}, 'C']
Cmin ['Cmin', 0.42, {'C', 'Eb', 'G'}, 'G']
Cmin ['C', 0.37, {'D', 'C', 'Eb'}, 'C']
Cmin ['Eb', 0.68, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.65, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.34, {'D', 'C', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.43, {'C', 'Eb', 'G'}, '']
Cmin ['C', 0.36, {'D', 'C', 'Eb'}, 'C']
Cmin ['Cmin', 0.42, {'C', 'Eb', 'G'}, 'G']
Cmin ['C', 0.37, {'D', 'C', 'Eb'}, 'C']
Cmin ['Eb', 0.68, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.65, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.34, {'D', 'C', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.41, {'C', 'Eb', 'G'}, '']
Cmin ['Eb', 0.62, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.4, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.63, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.66, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.42, {'C', 'Eb', 'G'}, 'C']
Cmin ['Cmin', 0.38, {'C', 'Eb', 'G'}, 'C']
Cmin ['Cmin', 0.64, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.47, {'C', 'Eb', 'G'}, '']
Cmin ['Cmin', 0.67, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.67, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.64, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['', 0.46, {'C', 'Bb', 'Eb'}, '']
Failed to process D:\datasets\audioPianoTriadDataset\audioPianoTriadDataset\Chords\MajMin\Cmin\piano_3_Cn_n_p_60.wav: string index out of range
Cmin ['C', 0.44, {'C', 'Bb', 'Eb'}, 'C']
Cmin ['Eb', 0.36, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.33, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.33, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.36, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.53, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.48, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.59, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.49, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.33, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.61, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.73, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.35, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.74, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.33, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.33, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.65, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.5, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.48, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.58, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.47, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.36, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.33, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.33, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['C', 0.41, {'C', 'Bb', 'Eb'}, 'C']
Cmin ['C', 0.44, {'C', 'Bb', 'Eb'}, 'C']
Cmin ['C', 0.26, {'C', 'Bb', 'Eb'}, 'C']
Cmin ['Cmin', 0.64, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.64, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.69, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.35, {'C', 'Eb', 'G'}, 'C']
Cmin ['Cmin', 0.65, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.24, {'C', 'Eb', 'G'}, 'C']
Cmin ['Cmin', 0.31, {'C', 'Eb', 'G'}, 'C']
Cmin ['Eb', 0.68, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.68, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.44, {'C', 'Eb', 'G'}, 'G']
Cmin ['Cmin', 0.38, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.66, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.65, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.35, {'D', 'C', 'Eb'}, 'Eb']
Cmin ['C', 0.34, {'D', 'C', 'Eb'}, 'C']
Cmin ['Eb', 0.65, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.39, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.35, {'D', 'C', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.35, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.4, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.41, {'C', 'Eb', 'G'}, '']
Cmin ['C', 0.37, {'D', 'C', 'Eb'}, 'C']
Cmin ['Eb', 0.66, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.63, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.35, {'C', 'Eb', 'G'}, 'C']
Cmin ['Cmin', 0.42, {'C', 'Eb', 'G'}, 'G']
Cmin ['C', 0.36, {'D', 'C', 'Eb'}, 'C']
Cmin ['Cmin', 0.43, {'C', 'Eb', 'G'}, '']
Cmin ['Cmin', 0.44, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.65, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.68, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.39, {'C', 'Eb', 'G'}, 'C']
Cmin ['Cmin', 0.37, {'C', 'Eb', 'G'}, 'C']
Cmin ['Cmin', 0.64, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.67, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.64, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.67, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.47, {'C', 'Eb', 'G'}, '']
Cmin ['Cmin', 0.64, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.36, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.49, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['C', 0.43, {'C', 'Bb', 'Eb'}, 'C']
Cmin ['Eb', 0.59, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.35, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.33, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.49, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.5, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.53, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.36, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.4, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.72, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.33, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.28, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.33, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.36, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.47, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Bb', 0.74, {'C', 'Bb', 'Eb'}, 'Bb']
Cmin ['Cmin', 0.45, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.49, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.33, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.33, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.58, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['C', 0.52, {'C', 'Bb', 'Eb'}, 'C']
Cmin ['C', 0.35, {'C', 'Bb', 'Eb'}, 'C']
Cmin ['C', 0.41, {'C', 'Bb', 'Eb'}, 'C']
Cmin ['Cmin', 0.65, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.35, {'C', 'Eb', 'G'}, 'C']
Cmin ['Cmin', 0.7, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.62, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.64, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.64, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.39, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.36, {'C', 'Eb', 'G'}, 'C']
Cmin ['Eb', 0.65, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.49, {'C', 'Eb', 'G'}, 'G']
Cmin ['Eb', 0.65, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.35, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.35, {'D', 'C', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.39, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.68, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['C', 0.33, {'D', 'C', 'Eb'}, 'C']
Cmin ['Eb', 0.36, {'D', 'C', 'Eb'}, 'Eb']
Cmin ['Eb', 0.68, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.38, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.44, {'C', 'Eb', 'G'}, 'G']
Cmin ['C', 0.34, {'D', 'C', 'Eb'}, 'C']
Cmin ['Eb', 0.35, {'D', 'C', 'Eb'}, 'Eb']
Cmin ['Eb', 0.35, {'D', 'C', 'Eb'}, 'Eb']
Cmin ['Eb', 0.68, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.68, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.38, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.66, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.44, {'C', 'Eb', 'G'}, 'G']
Cmin ['Cmin', 0.35, {'C', 'Eb', 'G'}, 'C']
Cmin ['Cmin', 0.3, {'C', 'Eb', 'G'}, 'C']
Cmin ['Cmin', 0.24, {'C', 'Eb', 'G'}, 'C']
Cmin ['Cmin', 0.64, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.64, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['C', 0.41, {'C', 'Bb', 'Eb'}, 'C']
Cmin ['C', 0.26, {'C', 'Bb', 'Eb'}, 'C']
Cmin ['C', 0.44, {'C', 'Bb', 'Eb'}, 'C']
Cmin ['Eb', 0.33, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.36, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.33, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.65, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.74, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.48, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.58, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.5, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.49, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Cmin', 0.48, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.59, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.73, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.61, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Eb', 0.33, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['Cmin', 0.36, {'C', 'Eb', 'G'}, 'Eb']
Cmin ['Eb', 0.33, {'C', 'Bb', 'Eb'}, 'Eb']
Cmin ['C', 0.44, {'C', 'Bb', 'Eb'}, 'C']
Cmin ['', 0.46, {'C', 'Bb', 'Eb'}, '']
